14926,-0.14,-0.94,0.41,135.18,77.84,-94.78,-68.08,5.99,116.82
14936,-0.09,-0.82,0.37,133.40,56.33,-73.66,-66.73,5.89,117.14
14946,-0.07,-0.70,0.32,125.79,27.42,-56.82,-65.76,5.55,117.99
14956,-0.07,-0.58,0.28,108.31,-5.42,-52.56,-65.20,4.69,119.10
14966,-0.10,-0.47,0.24,91.41,-33.29,-53.22,-64.86,3.67,120.18
14976,-0.14,-0.39,0.22,78.20,-50.29,-56.88,-64.53,2.61,120.94
14986,-0.23,-0.35,0.24,74.31,-51.95,-60.95,-63.91,1.75,121.14
14996,-0.28,-0.36,0.24,78.20,-46.99,-59.82,-62.95,1.24,121.14
15006,-0.26,-0.39,0.22,88.76,-34.87,-54.77,-61.71,1.09,120.85
15016,-0.18,-0.40,0.19,97.82,-21.13,-48.47,-60.45,0.99,120.44
15026,-0.08,-0.39,0.19,101.28,-7.89,-37.42,-59.32,1.16,120.09
15036,0.01,-0.37,0.21,101.71,0.88,-29.78,-58.26,1.25,119.78
15046,0.03,-0.33,0.26,96.12,-2.15,-29.94,-57.45,0.88,119.74
15056,0.01,-0.28,0.32,86.10,-11.11,-33.33,-56.91,0.25,119.88
15066,-0.09,-0.23,0.39,73.46,-23.65,-31.26,-56.62,-0.29,120.38
15076,-0.22,-0.24,0.46,65.65,-33.64,-21.78,-56.23,-0.48,121.08
15086,-0.35,-0.34,0.47,66.79,-34.32,0.38,-55.52,0.16,121.89
15096,-0.41,-0.48,0.43,71.50,-24.76,26.16,-54.66,1.39,122.52
15106,-0.39,-0.64,0.37,76.29,-5.28,50.80,-53.78,3.07,122.80
15116,-0.29,-0.84,0.33,75.28,21.73,67.50,-53.18,4.90,122.55
15126,-0.14,-1.03,0.33,70.05,45.50,73.29,-52.83,6.45,122.00
15136,0.03,-1.16,0.34,53.79,63.36,62.76,-53.12,7.34,121.03
15146,0.17,-1.23,0.39,32.24,72.36,44.71,-53.85,7.67,119.98
15156,0.23,-1.24,0.46,5.31,64.23,22.82,-54.98,7.21,119.34
15166,0.25,-1.21,0.53,-20.02,46.82,4.38,-56.21,6.40,119.14
15176,0.24,-1.14,0.57,-42.83,24.08,-11.72,-57.49,5.30,119.29
15186,0.21,-1.06,0.60,-60.84,4.10,-26.21,-58.74,4.12,119.49
15196,0.15,-0.97,0.59,-74.76,-12.64,-42.75,-59.95,2.80,119.63
15206,0.08,-0.89,0.56,-86.42,-25.93,-59.62,-61.22,1.39,119.70
15216,0.00,-0.79,0.51,-99.62,-30.81,-77.97,-62.73,-0.07,119.43
15226,-0.08,-0.71,0.45,-115.28,-28.58,-93.74,-64.50,-1.45,118.91
15236,-0.16,-0.65,0.42,-132.72,-21.16,-106.23,-66.48,-2.74,118.18
15246,-0.26,-0.56,0.47,-148.75,-6.68,-111.13,-68.51,-3.68,117.20
15256,-0.31,-0.45,0.58,-157.91,5.40,-107.03,-70.33,-4.31,116.37
15266,-0.31,-0.30,0.76,-157.58,10.35,-88.88,-71.81,-4.35,116.03
15276,-0.27,-0.18,0.92,-144.61,12.31,-67.10,-72.67,-4.10,115.89
15286,-0.20,-0.13,1.03,-104.60,14.71,-45.04,-72.04,-3.61,115.78
15296,-0.15,-0.15,1.08,-56.06,15.92,-28.59,-70.59,-3.19,115.70
15306,-0.12,-0.28,1.05,-9.90,12.92,-17.45,-68.77,-2.93,115.78
15316,-0.11,-0.41,1.01,24.20,7.33,-9.09,-67.09,-2.74,116.01
15326,-0.11,-0.53,0.97,45.21,-1.87,-3.66,-65.74,-2.69,116.44
15336,-0.12,-0.61,0.95,58.73,-10.70,-0.05,-64.56,-2.71,116.91
15346,-0.13,-0.65,0.95,67.61,-18.53,3.54,-63.48,-2.74,117.44
15356,-0.16,-0.66,0.99,73.73,-25.25,9.30,-62.45,-2.65,118.04
15366,-0.20,-0.66,1.03,79.16,-30.03,16.11,-61.40,-2.46,118.68
15376,-0.20,-0.65,1.09,83.89,-33.07,24.64,-60.32,-2.15,119.36
15386,-0.18,-0.64,1.15,88.27,-36.61,32.17,-59.21,-1.85,120.11
15396,-0.14,-0.60,1.20,92.54,-41.28,37.89,-58.06,-1.64,120.94
15406,-0.11,-0.56,1.25,96.26,-47.14,41.97,-56.89,-1.53,121.84
15416,-0.09,-0.51,1.28,100.64,-56.45,45.62,-55.66,-1.54,122.96
15426,-0.08,-0.47,1.31,106.33,-67.03,49.43,-54.32,-1.64,124.22
15436,-0.09,-0.45,1.34,116.76,-78.97,53.46,-52.70,-1.82,125.65
15446,-0.10,-0.45,1.34,129.39,-89.45,57.07,-50.87,-2.05,127.13
15456,-0.11,-0.46,1.33,143.82,-97.41,60.62,-48.82,-2.29,128.60
15466,-0.11,-0.49,1.30,156.39,-103.20,64.04,-46.73,-2.53,130.05
15476,-0.10,-0.50,1.25,165.39,-107.29,67.26,-44.69,-2.79,131.50
15486,-0.09,-0.50,1.19,167.64,-110.82,71.75,-42.91,-3.05,133.01
15496,-0.07,-0.49,1.12,165.20,-113.80,77.44,-41.35,-3.30,134.59
15506,-0.04,-0.45,1.05,156.33,-114.87,83.60,-40.15,-3.51,136.19
15516,-0.01,-0.41,1.00,146.48,-115.58,89.38,-39.08,-3.72,137.81
15526,0.00,-0.36,0.95,135.43,-115.33,94.49,-38.18,-3.90,139.42
15536,0.01,-0.32,0.91,125.63,-113.62,98.95,-37.33,-4.03,140.99
15546,0.00,-0.27,0.89,119.46,-108.61,102.74,-36.40,-4.01,142.47
15556,-0.01,-0.23,0.88,117.40,-100.51,105.65,-35.30,-3.85,143.81
15566,-0.04,-0.20,0.89,120.28,-85.89,108.62,-33.97,-3.35,144.96
15576,-0.07,-0.16,0.91,124.91,-69.01,112.32,-32.50,-2.63,146.03
15586,-0.09,-0.13,0.94,131.01,-52.63,117.63,-30.89,-1.75,147.14
15596,-0.11,-0.11,0.96,139.50,-40.75,127.44,-29.09,-0.82,148.55
15606,-0.14,-0.11,0.97,147.66,-32.84,139.02,-27.21,0.10,150.19
15616,-0.16,-0.13,0.96,154.79,-27.26,152.99,-25.28,1.06,152.08
15626,-0.17,-0.15,0.95,160.62,-21.80,166.17,-23.32,2.04,154.08
15636,-0.13,-0.19,0.95,166.03,-14.17,175.06,-21.26,2.96,155.97
15646,-0.07,-0.22,0.95,171.90,-7.15,179.00,-19.19,3.71,157.73
15656,-0.02,-0.25,0.94,178.46,-2.35,173.51,-17.08,4.23,159.11
15666,0.00,-0.29,0.93,182.33,0.12,161.70,-15.09,4.56,160.18
15676,-0.01,-0.31,0.93,179.91,0.77,143.15,-13.45,4.75,160.84
15686,-0.04,-0.33,0.92,173.81,-0.45,124.42,-12.01,4.86,161.32
15696,-0.09,-0.34,0.90,164.40,-2.30,104.42,-10.81,4.89,161.58
15706,-0.17,-0.36,0.91,155.08,-1.75,85.86,-9.68,5.02,161.69
15716,-0.27,-0.37,0.94,147.49,0.45,71.75,-8.53,5.24,161.82
15726,-0.36,-0.38,0.98,141.52,-3.20,67.21,-7.35,5.23,162.33
15736,-0.41,-0.40,1.01,135.38,-11.75,68.88,-6.23,4.96,163.13
15746,-0.46,-0.44,1.04,129.69,-27.77,74.41,-5.16,4.23,164.18
15756,-0.51,-0.48,1.06,125.97,-45.84,79.40,-4.05,3.22,165.27
15766,-0.58,-0.55,1.07,125.42,-62.16,82.39,-2.85,2.09,166.28
15776,-0.63,-0.62,1.07,126.70,-72.52,82.66,-1.59,1.06,167.16
15786,-0.63,-0.73,1.04,128.04,-72.14,77.31,-0.35,0.42,167.73
15796,-0.62,-0.84,0.98,124.62,-61.93,66.32,0.66,0.25,167.95
15806,-0.55,-0.96,0.91,108.86,-40.09,48.35,1.00,0.75,167.72
15816,-0.45,-1.05,0.87,82.64,-20.14,31.33,0.66,1.35,167.36
15826,-0.34,-1.10,0.84,46.64,-10.67,18.06,-0.44,1.62,167.01
15836,-0.26,-1.06,0.86,-0.34,-19.94,15.72,-2.44,1.03,167.09
15846,-0.18,-0.95,0.92,-40.04,-38.89,26.76,-4.53,-0.10,167.86
15856,-0.08,-0.82,0.95,-59.72,-65.25,57.04,-6.01,-1.73,169.79
15866,0.06,-0.74,0.93,-61.91,-84.84,87.26,-6.87,-3.22,172.05
15876,0.27,-0.75,0.87,-50.03,-87.30,102.68,-7.07,-4.08,173.81
15886,0.47,-0.80,0.81,-37.23,-79.16,99.20,-7.07,-4.52,174.72
15896,0.55,-0.82,0.77,-30.23,-61.63,68.64,-7.12,-4.59,174.18
15906,0.54,-0.79,0.75,-28.74,-43.58,31.34,-7.34,-4.52,172.98
15916,0.44,-0.68,0.75,-29.99,-23.46,-6.21,-7.68,-4.13,171.36
15926,0.31,-0.55,0.77,-31.30,-2.63,-36.83,-7.90,-3.44,169.66
15936,0.16,-0.39,0.84,-31.23,20.40,-57.55,-8.06,-2.43,168.11
15946,0.03,-0.25,0.92,-29.12,41.00,-68.76,-8.15,-1.29,166.81
15956,-0.07,-0.11,1.00,-24.73,57.11,-71.17,-8.12,-0.12,165.83
15966,-0.13,-0.02,1.06,-16.99,65.13,-64.20,-7.89,0.85,165.34
15976,-0.15,0.04,1.10,-9.10,67.85,-54.99,-7.57,1.66,165.05
15986,-0.15,0.04,1.10,-2.05,65.62,-47.64,-7.22,2.26,164.80
15996,-0.13,0.02,1.08,3.81,61.76,-42.60,-6.84,2.70,164.53
16006,-0.10,-0.02,1.04,9.34,58.60,-40.31,-6.63,3.05,164.16
16016,-0.08,-0.06,0.98,15.43,57.03,-38.89,-6.35,3.46,163.77
