18615,-0.41,1.12,-1.16,-164.41,-94.30,21.93,7.91,63.14,98.75
18625,-0.41,1.12,-1.20,-158.80,-106.86,37.00,8.14,61.53,100.51
18635,-0.42,1.11,-1.23,-152.14,-114.60,50.04,8.48,60.02,102.30
18645,-0.42,1.10,-1.24,-144.89,-114.62,61.38,8.97,58.81,104.17
18655,-0.42,1.08,-1.24,-140.06,-110.17,70.85,9.42,57.80,106.06
18665,-0.42,1.06,-1.24,-138.69,-101.29,78.33,9.74,57.05,107.97
18675,-0.41,1.03,-1.24,-142.46,-88.62,83.42,9.78,56.58,109.84
18685,-0.40,1.00,-1.22,-148.60,-76.31,87.34,9.65,56.22,111.72
18695,-0.39,0.92,-1.25,-158.06,-65.60,91.77,9.36,55.90,113.68
18705,-0.41,0.62,-1.83,-180.61,-47.44,94.84,8.28,56.10,115.64
18715,-0.35,0.63,-1.86,-266.99,17.01,89.10,3.74,58.86,117.48
18725,-0.33,0.69,-1.71,-324.57,81.59,77.80,-0.92,62.33,118.45
18735,-0.21,0.71,-1.74,-323.10,159.21,51.74,-5.66,67.09,116.69
18745,-0.15,0.71,-1.72,-297.28,217.89,18.48,-12.38,71.49,111.57
18755,-0.16,0.74,-1.59,-242.73,239.62,-9.87,-19.25,74.41,104.63
18765,-0.17,0.78,-1.44,-183.86,237.70,-24.85,-24.86,76.32,98.28
18775,-0.16,0.81,-1.28,-120.41,216.09,-26.71,-27.04,77.44,94.65
18785,-0.15,0.82,-1.15,-62.64,188.73,-23.68,-27.27,78.19,92.69
18795,-0.15,0.82,-1.04,-14.45,156.37,-17.35,-25.47,78.56,92.70
18805,-0.19,0.82,-0.99,17.57,113.07,-5.05,-20.66,78.29,96.11
18815,-0.23,0.82,-0.95,36.14,68.14,8.15,-15.01,77.51,100.75
18825,-0.24,0.81,-0.93,44.50,21.54,19.99,-9.67,76.15,105.42
18835,-0.25,0.80,-0.93,47.58,-17.56,27.32,-5.79,74.60,108.80
18845,-0.24,0.82,-0.97,45.28,-41.04,27.30,-3.86,73.37,110.41
18855,-0.21,0.85,-1.01,39.82,-49.20,23.58,-3.00,72.65,111.10
18865,-0.18,0.89,-1.04,29.93,-43.81,16.16,-3.26,72.51,110.91
18875,-0.14,0.94,-1.07,19.89,-28.00,5.75,-4.43,72.92,109.87
18885,-0.09,1.01,-1.08,11.74,-0.91,-6.41,-6.56,74.01,107.85
18895,-0.03,1.08,-1.08,6.25,25.92,-19.13,-9.64,75.31,104.79
18905,0.01,1.14,-1.08,3.20,47.05,-30.30,-13.42,76.52,100.97
18915,0.04,1.20,-1.05,5.14,57.56,-37.72,-16.92,77.38,97.23
